check_id,label,category_id,category_name,raw_value,normalized,tool,deduplicated,timestamp,environment_label,runtime_seconds
checking_reg_key_system_controlset001_services_vboxmouse,Checking reg key SYSTEM\ControlSet001\Services\VBoxMouse,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_vboxservice,Checking reg key SYSTEM\ControlSet001\Services\VBoxService,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_vboxsf,Checking reg key SYSTEM\ControlSet001\Services\VBoxSF,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_vboxvideo,Checking reg key SYSTEM\ControlSet001\Services\VBoxVideo,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_currentcontrolset_enum_pci_ven_5333,Checking reg key SYSTEM\CurrentControlSet\Enum\PCI\VEN_5333*,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,True,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_address_start_with_08_00_27,Checking Mac Address start with 08:00:27,vm_checks,VM Detection Checks,BAD,detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_address_hybrid_analysis,Checking MAC address (Hybrid Analysis),vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_device_vboxminirdrdn,Checking device \\.\VBoxMiniRdrDN,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_device_vboxguest,Checking device \\.\VBoxGuest,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_device_pipe_vboxminirddn,Checking device \\.\pipe\VBoxMiniRdDN,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_device_vboxtrayipc,Checking device \\.\VBoxTrayIPC,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_device_pipe_vboxtrayipc,Checking device \\.\pipe\VBoxTrayIPC,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_vboxtraytoolwndclass_vboxtraytoolwnd,Checking VBoxTrayToolWndClass / VBoxTrayToolWnd,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_virtualbox_shared_folders_network_provider,Checking VirtualBox Shared Folders network provider,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_virtualbox_process_vboxservice_exe,Checking VirtualBox process vboxservice.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_virtualbox_process_vboxtray_exe,Checking VirtualBox process vboxtray.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_win32_pnpdevice_deviceid_from_wmi_for_vbox_pci_device,Checking Win32_PnPDevice DeviceId from WMI for VBox PCI device,vm_checks,VM Detection Checks,BAD,detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_win32_pnpdevice_name_from_wmi_for_vbox_controller_hardware,Checking Win32_PnPDevice Name from WMI for VBox controller hardware,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_win32_pnpdevice_name_from_wmi_for_vbox_names,Checking Win32_PnPDevice Name from WMI for VBOX names,vm_checks,VM Detection Checks,BAD,detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_win32_bus_from_wmi,Checking Win32_Bus from WMI,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_win32_baseboard_from_wmi,Checking Win32_BaseBoard from WMI,vm_checks,VM Detection Checks,BAD,detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_address_from_wmi,Checking MAC address from WMI,vm_checks,VM Detection Checks,BAD,detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_nteventlog_from_wmi,Checking NTEventLog from WMI,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_smbios_firmware,Checking SMBIOS firmware,vm_checks,VM Detection Checks,BAD,detected,al-khaser,True,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_acpi_tables,Checking ACPI tables,vm_checks,VM Detection Checks,BAD,detected,al-khaser,True,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_hardware_devicemap_scsi_scsi_port_0_scsi_bus_0_target_id_0_logical_unit_id_0,Checking reg key HARDWARE\DEVICEMAP\Scsi\Scsi Port 0\Scsi Bus 0\Target Id 0\Logical Unit Id 0,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,True,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_hardware_devicemap_scsi_scsi_port_1_scsi_bus_0_target_id_0_logical_unit_id_0,Checking reg key HARDWARE\DEVICEMAP\Scsi\Scsi Port 1\Scsi Bus 0\Target Id 0\Logical Unit Id 0,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_hardware_devicemap_scsi_scsi_port_2_scsi_bus_0_target_id_0_logical_unit_id_0,Checking reg key HARDWARE\DEVICEMAP\Scsi\Scsi Port 2\Scsi Bus 0\Target Id 0\Logical Unit Id 0,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_control_systeminformation,Checking reg key SYSTEM\ControlSet001\Control\SystemInformation,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,True,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_software_vmware_inc_vmware_tools,"Checking reg key SOFTWARE\VMware, Inc.\VMware Tools",vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_currentcontrolset_enum_pci_ven_15ad,Checking reg key SYSTEM\CurrentControlSet\Enum\PCI\VEN_15AD*,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmnet_sys,Checking file C:\Windows\System32\drivers\vmnet.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmmouse_sys,Checking file C:\Windows\System32\drivers\vmmouse.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmusb_sys,Checking file C:\Windows\System32\drivers\vmusb.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vm3dmp_sys,Checking file C:\Windows\System32\drivers\vm3dmp.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmci_sys,Checking file C:\Windows\System32\drivers\vmci.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmhgfs_sys,Checking file C:\Windows\System32\drivers\vmhgfs.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmmemctl_sys,Checking file C:\Windows\System32\drivers\vmmemctl.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmx86_sys,Checking file C:\Windows\System32\drivers\vmx86.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmrawdsk_sys,Checking file C:\Windows\System32\drivers\vmrawdsk.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmusbmouse_sys,Checking file C:\Windows\System32\drivers\vmusbmouse.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmkdb_sys,Checking file C:\Windows\System32\drivers\vmkdb.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmnetuserif_sys,Checking file C:\Windows\System32\drivers\vmnetuserif.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vmnetadapter_sys,Checking file C:\Windows\System32\drivers\vmnetadapter.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_starting_with_00_05_69,Checking MAC starting with 00:05:69,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_starting_with_00_0c_29,Checking MAC starting with 00:0c:29,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_starting_with_00_1c_14,Checking MAC starting with 00:1C:14,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_starting_with_00_50_56,Checking MAC starting with 00:50:56,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_vmware_network_adapter_name,Checking VMWare network adapter name,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_device_hgfs,Checking device \\.\HGFS,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_device_vmci,Checking device \\.\vmci,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_vmware_directory,Checking VMWare directory,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_virtual_pc_processes_vmsrvc_exe,Checking Virtual PC processes VMSrvc.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_virtual_pc_processes_vmusrvc_exe,Checking Virtual PC processes VMUSrvc.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_software_microsoft_virtual_machine_guest_parameters,Checking reg key SOFTWARE\Microsoft\Virtual Machine\Guest\Parameters,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_hardware_description_system,Checking reg key HARDWARE\Description\System,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_currentcontrolset_enum_pci_ven_1b36,Checking reg key SYSTEM\CurrentControlSet\Enum\PCI\VEN_1B36*,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_qemu_processes_qemu_ga_exe,Checking qemu processes qemu-ga.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_qemu_processes_vdagent_exe,Checking qemu processes vdagent.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_qemu_processes_vdservice_exe,Checking qemu processes vdservice.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_qemu_directory_c_program_files_qemu_ga,Checking QEMU directory C:\Program Files\qemu-ga,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_qemu_directory_c_program_files_spice_guest_tools,Checking QEMU directory C:\Program Files\SPICE Guest Tools,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_currentcontrolset_enum_pci_ven_5853,Checking reg key SYSTEM\CurrentControlSet\Enum\PCI\VEN_5853*,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_citrix_xen_process_xenservice_exe,Checking Citrix Xen process xenservice.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_address_start_with_08_16_3e,Checking Mac Address start with 08:16:3E,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_balloon_sys,Checking file C:\Windows\System32\drivers\balloon.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_netkvm_sys,Checking file C:\Windows\System32\drivers\netkvm.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_pvpanic_sys,Checking file C:\Windows\System32\drivers\pvpanic.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_viofs_sys,Checking file C:\Windows\System32\drivers\viofs.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_viogpudo_sys,Checking file C:\Windows\System32\drivers\viogpudo.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vioinput_sys,Checking file C:\Windows\System32\drivers\vioinput.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_viorng_sys,Checking file C:\Windows\System32\drivers\viorng.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vioscsi_sys,Checking file C:\Windows\System32\drivers\vioscsi.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_vioser_sys,Checking file C:\Windows\System32\drivers\vioser.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_file_c_windows_system32_drivers_viostor_sys,Checking file C:\Windows\System32\drivers\viostor.sys,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_vioscsi,Checking reg key SYSTEM\ControlSet001\Services\vioscsi,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_viostor,Checking reg key SYSTEM\ControlSet001\Services\viostor,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_virtio_fs_service,Checking reg key SYSTEM\ControlSet001\Services\VirtIO-FS Service,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_virtioserial,Checking reg key SYSTEM\ControlSet001\Services\VirtioSerial,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_balloon,Checking reg key SYSTEM\ControlSet001\Services\BALLOON,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_balloonservice,Checking reg key SYSTEM\ControlSet001\Services\BalloonService,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_controlset001_services_netkvm,Checking reg key SYSTEM\ControlSet001\Services\netkvm,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_currentcontrolset_enum_pci_ven_1af4,Checking reg key SYSTEM\CurrentControlSet\Enum\PCI\VEN_1AF4*,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_kvm_virio_directory,Checking KVM virio directory,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_wine_via_dll_exports,Checking Wine via dll exports,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_software_wine,Checking reg key SOFTWARE\Wine,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_reg_key_system_currentcontrolset_enum_pci_ven_1ab8,Checking reg key SYSTEM\CurrentControlSet\Enum\PCI\VEN_1AB8*,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_parallels_processes_prl_cc_exe,Checking Parallels processes: prl_cc.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_parallels_processes_prl_tools_exe,Checking Parallels processes: prl_tools.exe,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_mac_address_start_with_00_1c_42,Checking Mac Address start with 00:1C:42,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_for_hyper_v_driver_objects,Checking for Hyper-V driver objects,vm_checks,VM Detection Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
checking_for_hyper_v_global_objects,Checking for Hyper-V global objects,vm_checks,VM Detection Checks,BAD,detected,al-khaser,False,2026-06-10T16:04:59.634002+00:00,win10_vbox_default,85.3439
tls_process_attach_callback,TLS process attach callback,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
tls_thread_attach_callback,TLS thread attach callback,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_isdebuggerpresent_api,Checking IsDebuggerPresent API,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_peb_beingdebugged,Checking PEB.BeingDebugged,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_checkremotedebuggerpresent_api,Checking CheckRemoteDebuggerPresent API,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_peb_ntglobalflag,Checking PEB.NtGlobalFlag,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_processheap_flags,Checking ProcessHeap.Flags,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_processheap_forceflags,Checking ProcessHeap.ForceFlags,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_low_fragmentation_heap,Checking Low Fragmentation Heap,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntqueryinformationprocess_with_processdebugport,Checking NtQueryInformationProcess with ProcessDebugPort,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntqueryinformationprocess_with_processdebugflags,Checking NtQueryInformationProcess with ProcessDebugFlags,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntqueryinformationprocess_with_processdebugobject,Checking NtQueryInformationProcess with ProcessDebugObject,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_wudfisanydebuggerpresent_api,Checking WudfIsAnyDebuggerPresent API,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_wudfiskerneldebuggerpresent_api,Checking WudfIsKernelDebuggerPresent API,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_wudfisuserdebuggerpresent_api,Checking WudfIsUserDebuggerPresent API,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntsetinformationthread_with_threadhidefromdebugger,Checking NtSetInformationThread with ThreadHideFromDebugger,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_closehandle_with_an_invalide_handle,Checking CloseHandle with an invalide handle,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntsystemdebugcontrol,Checking NtSystemDebugControl,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_unhandledexcepfiltertest,Checking UnhandledExcepFilterTest,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_outputdebugstring,Checking OutputDebugString,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_hardware_breakpoints,Checking Hardware Breakpoints,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_software_breakpoints,Checking Software Breakpoints,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_interupt_0x2d,Checking Interupt 0x2d,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_interupt_1,Checking Interupt 1,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_trap_flag,Checking trap flag,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_memory_breakpoints_page_guard,Checking Memory Breakpoints PAGE GUARD,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_if_parent_process_is_explorer_exe,Checking If Parent Process is explorer.exe,anti_debug,Anti-Debug Checks,BAD,detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_sedebugprivilege,Checking SeDebugPrivilege,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntqueryobject_with_objecttypeinformation,Checking NtQueryObject with ObjectTypeInformation,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntqueryobject_with_objectalltypesinformation,Checking NtQueryObject with ObjectAllTypesInformation,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntyieldexecution,Checking NtYieldExecution,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_closehandle_protected_handle_trick,Checking CloseHandle protected handle trick,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
checking_ntquerysysteminformation_with_systemkerneldebuggerinformation,Checking NtQuerySystemInformation with SystemKernelDebuggerInformation,anti_debug,Anti-Debug Checks,GOOD,not_detected,al-khaser,False,2026-06-10T16:10:03.188097+00:00,win10_vbox_default,0.8326
